run_name,source,target,seed,true_class,pred_class,count
AT1_to_FR1_seed1,AT1,FR1,1,winter_rapeseed,winter_barley,74
AT1_to_FR1_seed1,AT1,FR1,1,winter_rapeseed,winter_rapeseed,82
AT1_to_FR1_seed1,AT1,FR1,1,winter_rapeseed,winter_rye,106
AT1_to_FR1_seed1,AT1,FR1,1,winter_rapeseed,winter_triticale,92
AT1_to_FR1_seed1,AT1,FR1,1,winter_rapeseed,winter_wheat,7
AT1_to_FR1_seed1,AT1,FR1,1,winter_rye,corn,1
AT1_to_FR1_seed1,AT1,FR1,1,winter_rye,horsebeans,0
AT1_to_FR1_seed1,AT1,FR1,1,winter_rye,meadow,0
AT1_to_FR1_seed1,AT1,FR1,1,winter_rye,spring_barley,0
AT1_to_FR1_seed1,AT1,FR1,1,winter_rye,spring_oat,2
AT1_to_FR1_seed1,AT1,FR1,1,winter_rye,winter_barley,0
AT1_to_FR1_seed1,AT1,FR1,1,winter_rye,winter_rapeseed,0
AT1_to_FR1_seed1,AT1,FR1,1,winter_rye,winter_rye,1
AT1_to_FR1_seed1,AT1,FR1,1,winter_rye,winter_triticale,0
AT1_to_FR1_seed1,AT1,FR1,1,winter_rye,winter_wheat,2
AT1_to_FR1_seed1,AT1,FR1,1,winter_triticale,corn,48
AT1_to_FR1_seed1,AT1,FR1,1,winter_triticale,horsebeans,1
AT1_to_FR1_seed1,AT1,FR1,1,winter_triticale,meadow,33
AT1_to_FR1_seed1,AT1,FR1,1,winter_triticale,spring_barley,0
AT1_to_FR1_seed1,AT1,FR1,1,winter_triticale,spring_oat,6
AT1_to_FR1_seed1,AT1,FR1,1,winter_triticale,winter_barley,6
AT1_to_FR1_seed1,AT1,FR1,1,winter_triticale,winter_rapeseed,1
AT1_to_FR1_seed1,AT1,FR1,1,winter_triticale,winter_rye,23
AT1_to_FR1_seed1,AT1,FR1,1,winter_triticale,winter_triticale,2
AT1_to_FR1_seed1,AT1,FR1,1,winter_triticale,winter_wheat,50
AT1_to_FR1_seed1,AT1,FR1,1,winter_wheat,corn,2198
AT1_to_FR1_seed1,AT1,FR1,1,winter_wheat,horsebeans,11
AT1_to_FR1_seed1,AT1,FR1,1,winter_wheat,meadow,155
AT1_to_FR1_seed1,AT1,FR1,1,winter_wheat,spring_barley,20
AT1_to_FR1_seed1,AT1,FR1,1,winter_wheat,spring_oat,69
AT1_to_FR1_seed1,AT1,FR1,1,winter_wheat,winter_barley,905
AT1_to_FR1_seed1,AT1,FR1,1,winter_wheat,winter_rapeseed,2
AT1_to_FR1_seed1,AT1,FR1,1,winter_wheat,winter_rye,377
AT1_to_FR1_seed1,AT1,FR1,1,winter_wheat,winter_triticale,50
AT1_to_FR1_seed1,AT1,FR1,1,winter_wheat,winter_wheat,1515
AT1_to_FR1_seed2,AT1,FR1,2,corn,corn,1288
AT1_to_FR1_seed2,AT1,FR1,2,corn,horsebeans,13
AT1_to_FR1_seed2,AT1,FR1,2,corn,meadow,9
AT1_to_FR1_seed2,AT1,FR1,2,corn,spring_barley,0
AT1_to_FR1_seed2,AT1,FR1,2,corn,spring_oat,1
AT1_to_FR1_seed2,AT1,FR1,2,corn,winter_barley,1
AT1_to_FR1_seed2,AT1,FR1,2,corn,winter_rapeseed,0
AT1_to_FR1_seed2,AT1,FR1,2,corn,winter_rye,0
AT1_to_FR1_seed2,AT1,FR1,2,corn,winter_triticale,0
AT1_to_FR1_seed2,AT1,FR1,2,corn,winter_wheat,12
AT1_to_FR1_seed2,AT1,FR1,2,horsebeans,corn,16
AT1_to_FR1_seed2,AT1,FR1,2,horsebeans,horsebeans,55
AT1_to_FR1_seed2,AT1,FR1,2,horsebeans,meadow,38
AT1_to_FR1_seed2,AT1,FR1,2,horsebeans,spring_barley,3
AT1_to_FR1_seed2,AT1,FR1,2,horsebeans,spring_oat,0
AT1_to_FR1_seed2,AT1,FR1,2,horsebeans,winter_barley,1
AT1_to_FR1_seed2,AT1,FR1,2,horsebeans,winter_rapeseed,0
AT1_to_FR1_seed2,AT1,FR1,2,horsebeans,winter_rye,4
AT1_to_FR1_seed2,AT1,FR1,2,horsebeans,winter_triticale,4
AT1_to_FR1_seed2,AT1,FR1,2,horsebeans,winter_wheat,22
AT1_to_FR1_seed2,AT1,FR1,2,meadow,corn,127
AT1_to_FR1_seed2,AT1,FR1,2,meadow,horsebeans,56
AT1_to_FR1_seed2,AT1,FR1,2,meadow,meadow,2610
AT1_to_FR1_seed2,AT1,FR1,2,meadow,spring_barley,36
AT1_to_FR1_seed2,AT1,FR1,2,meadow,spring_oat,5
AT1_to_FR1_seed2,AT1,FR1,2,meadow,winter_barley,8
AT1_to_FR1_seed2,AT1,FR1,2,meadow,winter_rapeseed,1
AT1_to_FR1_seed2,AT1,FR1,2,meadow,winter_rye,50
AT1_to_FR1_seed2,AT1,FR1,2,meadow,winter_triticale,15
AT1_to_FR1_seed2,AT1,FR1,2,meadow,winter_wheat,97
AT1_to_FR1_seed2,AT1,FR1,2,spring_barley,corn,8
AT1_to_FR1_seed2,AT1,FR1,2,spring_barley,horsebeans,3
AT1_to_FR1_seed2,AT1,FR1,2,spring_barley,meadow,11
AT1_to_FR1_seed2,AT1,FR1,2,spring_barley,spring_barley,5
AT1_to_FR1_seed2,AT1,FR1,2,spring_barley,spring_oat,2
AT1_to_FR1_seed2,AT1,FR1,2,spring_barley,winter_barley,2
AT1_to_FR1_seed2,AT1,FR1,2,spring_barley,winter_rapeseed,0
AT1_to_FR1_seed2,AT1,FR1,2,spring_barley,winter_rye,1
AT1_to_FR1_seed2,AT1,FR1,2,spring_barley,winter_triticale,1
AT1_to_FR1_seed2,AT1,FR1,2,spring_barley,winter_wheat,20
AT1_to_FR1_seed2,AT1,FR1,2,spring_oat,corn,0
AT1_to_FR1_seed2,AT1,FR1,2,spring_oat,horsebeans,0
AT1_to_FR1_seed2,AT1,FR1,2,spring_oat,meadow,7
AT1_to_FR1_seed2,AT1,FR1,2,spring_oat,spring_barley,0
AT1_to_FR1_seed2,AT1,FR1,2,spring_oat,spring_oat,1
AT1_to_FR1_seed2,AT1,FR1,2,spring_oat,winter_barley,0
AT1_to_FR1_seed2,AT1,FR1,2,spring_oat,winter_rapeseed,0
AT1_to_FR1_seed2,AT1,FR1,2,spring_oat,winter_rye,0
AT1_to_FR1_seed2,AT1,FR1,2,spring_oat,winter_triticale,0
AT1_to_FR1_seed2,AT1,FR1,2,spring_oat,winter_wheat,3
AT1_to_FR1_seed2,AT1,FR1,2,winter_barley,corn,96
AT1_to_FR1_seed2,AT1,FR1,2,winter_barley,horsebeans,50
AT1_to_FR1_seed2,AT1,FR1,2,winter_barley,meadow,190
AT1_to_FR1_seed2,AT1,FR1,2,winter_barley,spring_barley,147
AT1_to_FR1_seed2,AT1,FR1,2,winter_barley,spring_oat,16
AT1_to_FR1_seed2,AT1,FR1,2,winter_barley,winter_barley,98
AT1_to_FR1_seed2,AT1,FR1,2,winter_barley,winter_rapeseed,3
AT1_to_FR1_seed2,AT1,FR1,2,winter_barley,winter_rye,16
AT1_to_FR1_seed2,AT1,FR1,2,winter_barley,winter_triticale,33
AT1_to_FR1_seed2,AT1,FR1,2,winter_barley,winter_wheat,110
AT1_to_FR1_seed2,AT1,FR1,2,winter_rapeseed,corn,20
AT1_to_FR1_seed2,AT1,FR1,2,winter_rapeseed,horsebeans,127
AT1_to_FR1_seed2,AT1,FR1,2,winter_rapeseed,meadow,87
AT1_to_FR1_seed2,AT1,FR1,2,winter_rapeseed,spring_barley,166
AT1_to_FR1_seed2,AT1,FR1,2,winter_rapeseed,spring_oat,44
AT1_to_FR1_seed2,AT1,FR1,2,winter_rapeseed,winter_barley,14
AT1_to_FR1_seed2,AT1,FR1,2,winter_rapeseed,winter_rapeseed,14
AT1_to_FR1_seed2,AT1,FR1,2,winter_rapeseed,winter_rye,4
AT1_to_FR1_seed2,AT1,FR1,2,winter_rapeseed,winter_triticale,14
AT1_to_FR1_seed2,AT1,FR1,2,winter_rapeseed,winter_wheat,34
AT1_to_FR1_seed2,AT1,FR1,2,winter_rye,corn,0
AT1_to_FR1_seed2,AT1,FR1,2,winter_rye,horsebeans,0
AT1_to_FR1_seed2,AT1,FR1,2,winter_rye,meadow,2
AT1_to_FR1_seed2,AT1,FR1,2,winter_rye,spring_barley,0
AT1_to_FR1_seed2,AT1,FR1,2,winter_rye,spring_oat,1
AT1_to_FR1_seed2,AT1,FR1,2,winter_rye,winter_barley,0
AT1_to_FR1_seed2,AT1,FR1,2,winter_rye,winter_rapeseed,0
AT1_to_FR1_seed2,AT1,FR1,2,winter_rye,winter_rye,3
AT1_to_FR1_seed2,AT1,FR1,2,winter_rye,winter_triticale,0
AT1_to_FR1_seed2,AT1,FR1,2,winter_rye,winter_wheat,1
AT1_to_FR1_seed2,AT1,FR1,2,winter_triticale,corn,11
AT1_to_FR1_seed2,AT1,FR1,2,winter_triticale,horsebeans,0
AT1_to_FR1_seed2,AT1,FR1,2,winter_triticale,meadow,26
AT1_to_FR1_seed2,AT1,FR1,2,winter_triticale,spring_barley,10
AT1_to_FR1_seed2,AT1,FR1,2,winter_triticale,spring_oat,2
AT1_to_FR1_seed2,AT1,FR1,2,winter_triticale,winter_barley,7
AT1_to_FR1_seed2,AT1,FR1,2,winter_triticale,winter_rapeseed,1
AT1_to_FR1_seed2,AT1,FR1,2,winter_triticale,winter_rye,33
AT1_to_FR1_seed2,AT1,FR1,2,winter_triticale,winter_triticale,10
AT1_to_FR1_seed2,AT1,FR1,2,winter_triticale,winter_wheat,63
AT1_to_FR1_seed2,AT1,FR1,2,winter_wheat,corn,601
AT1_to_FR1_seed2,AT1,FR1,2,winter_wheat,horsebeans,224
AT1_to_FR1_seed2,AT1,FR1,2,winter_wheat,meadow,359
AT1_to_FR1_seed2,AT1,FR1,2,winter_wheat,spring_barley,371
AT1_to_FR1_seed2,AT1,FR1,2,winter_wheat,spring_oat,82
AT1_to_FR1_seed2,AT1,FR1,2,winter_wheat,winter_barley,910
AT1_to_FR1_seed2,AT1,FR1,2,winter_wheat,winter_rapeseed,8
AT1_to_FR1_seed2,AT1,FR1,2,winter_wheat,winter_rye,141
AT1_to_FR1_seed2,AT1,FR1,2,winter_wheat,winter_triticale,234
AT1_to_FR1_seed2,AT1,FR1,2,winter_wheat,winter_wheat,2416
AT1_to_FR2_seed1,AT1,FR2,1,corn,corn,3378
AT1_to_FR2_seed1,AT1,FR2,1,corn,horsebeans,16
AT1_to_FR2_seed1,AT1,FR2,1,corn,meadow,378
AT1_to_FR2_seed1,AT1,FR2,1,corn,spring_barley,4
AT1_to_FR2_seed1,AT1,FR2,1,corn,spring_oat,31
AT1_to_FR2_seed1,AT1,FR2,1,corn,winter_barley,12
AT1_to_FR2_seed1,AT1,FR2,1,corn,winter_rapeseed,1
AT1_to_FR2_seed1,AT1,FR2,1,corn,winter_rye,4
AT1_to_FR2_seed1,AT1,FR2,1,corn,winter_triticale,1
AT1_to_FR2_seed1,AT1,FR2,1,corn,winter_wheat,17
AT1_to_FR2_seed1,AT1,FR2,1,horsebeans,corn,3
AT1_to_FR2_seed1,AT1,FR2,1,horsebeans,horsebeans,10
AT1_to_FR2_seed1,AT1,FR2,1,horsebeans,meadow,58
AT1_to_FR2_seed1,AT1,FR2,1,horsebeans,spring_barley,0
AT1_to_FR2_seed1,AT1,FR2,1,horsebeans,spring_oat,0
AT1_to_FR2_seed1,AT1,FR2,1,horsebeans,winter_barley,2
AT1_to_FR2_seed1,AT1,FR2,1,horsebeans,winter_rapeseed,1
AT1_to_FR2_seed1,AT1,FR2,1,horsebeans,winter_rye,2
AT1_to_FR2_seed1,AT1,FR2,1,horsebeans,winter_triticale,3
AT1_to_FR2_seed1,AT1,FR2,1,horsebeans,winter_wheat,10
AT1_to_FR2_seed1,AT1,FR2,1,meadow,corn,89
AT1_to_FR2_seed1,AT1,FR2,1,meadow,horsebeans,20
AT1_to_FR2_seed1,AT1,FR2,1,meadow,meadow,9392
AT1_to_FR2_seed1,AT1,FR2,1,meadow,spring_barley,54
AT1_to_FR2_seed1,AT1,FR2,1,meadow,spring_oat,30
AT1_to_FR2_seed1,AT1,FR2,1,meadow,winter_barley,524
AT1_to_FR2_seed1,AT1,FR2,1,meadow,winter_rapeseed,246
AT1_to_FR2_seed1,AT1,FR2,1,meadow,winter_rye,46
AT1_to_FR2_seed1,AT1,FR2,1,meadow,winter_triticale,66
AT1_to_FR2_seed1,AT1,FR2,1,meadow,winter_wheat,107
AT1_to_FR2_seed1,AT1,FR2,1,spring_barley,corn,2
AT1_to_FR2_seed1,AT1,FR2,1,spring_barley,horsebeans,1
AT1_to_FR2_seed1,AT1,FR2,1,spring_barley,meadow,21
AT1_to_FR2_seed1,AT1,FR2,1,spring_barley,spring_barley,2
AT1_to_FR2_seed1,AT1,FR2,1,spring_barley,spring_oat,4
AT1_to_FR2_seed1,AT1,FR2,1,spring_barley,winter_barley,39
AT1_to_FR2_seed1,AT1,FR2,1,spring_barley,winter_rapeseed,0
AT1_to_FR2_seed1,AT1,FR2,1,spring_barley,winter_rye,0
AT1_to_FR2_seed1,AT1,FR2,1,spring_barley,winter_triticale,10
AT1_to_FR2_seed1,AT1,FR2,1,spring_barley,winter_wheat,9
AT1_to_FR2_seed1,AT1,FR2,1,spring_oat,corn,0
AT1_to_FR2_seed1,AT1,FR2,1,spring_oat,horsebeans,1
AT1_to_FR2_seed1,AT1,FR2,1,spring_oat,meadow,5
AT1_to_FR2_seed1,AT1,FR2,1,spring_oat,spring_barley,0
AT1_to_FR2_seed1,AT1,FR2,1,spring_oat,spring_oat,0
AT1_to_FR2_seed1,AT1,FR2,1,spring_oat,winter_barley,0
AT1_to_FR2_seed1,AT1,FR2,1,spring_oat,winter_rapeseed,0
AT1_to_FR2_seed1,AT1,FR2,1,spring_oat,winter_rye,0
AT1_to_FR2_seed1,AT1,FR2,1,spring_oat,winter_triticale,0
AT1_to_FR2_seed1,AT1,FR2,1,spring_oat,winter_wheat,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_barley,corn,14
AT1_to_FR2_seed1,AT1,FR2,1,winter_barley,horsebeans,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_barley,meadow,93
AT1_to_FR2_seed1,AT1,FR2,1,winter_barley,spring_barley,1
AT1_to_FR2_seed1,AT1,FR2,1,winter_barley,spring_oat,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_barley,winter_barley,724
AT1_to_FR2_seed1,AT1,FR2,1,winter_barley,winter_rapeseed,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_barley,winter_rye,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_barley,winter_triticale,1
AT1_to_FR2_seed1,AT1,FR2,1,winter_barley,winter_wheat,3
AT1_to_FR2_seed1,AT1,FR2,1,winter_rapeseed,corn,1
AT1_to_FR2_seed1,AT1,FR2,1,winter_rapeseed,horsebeans,1
AT1_to_FR2_seed1,AT1,FR2,1,winter_rapeseed,meadow,92
AT1_to_FR2_seed1,AT1,FR2,1,winter_rapeseed,spring_barley,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_rapeseed,spring_oat,25
AT1_to_FR2_seed1,AT1,FR2,1,winter_rapeseed,winter_barley,559
AT1_to_FR2_seed1,AT1,FR2,1,winter_rapeseed,winter_rapeseed,89
AT1_to_FR2_seed1,AT1,FR2,1,winter_rapeseed,winter_rye,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_rapeseed,winter_triticale,2
AT1_to_FR2_seed1,AT1,FR2,1,winter_rapeseed,winter_wheat,1
AT1_to_FR2_seed1,AT1,FR2,1,winter_rye,corn,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_rye,horsebeans,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_rye,meadow,6
AT1_to_FR2_seed1,AT1,FR2,1,winter_rye,spring_barley,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_rye,spring_oat,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_rye,winter_barley,4
AT1_to_FR2_seed1,AT1,FR2,1,winter_rye,winter_rapeseed,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_rye,winter_rye,1
AT1_to_FR2_seed1,AT1,FR2,1,winter_rye,winter_triticale,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_rye,winter_wheat,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_triticale,corn,3
AT1_to_FR2_seed1,AT1,FR2,1,winter_triticale,horsebeans,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_triticale,meadow,68
AT1_to_FR2_seed1,AT1,FR2,1,winter_triticale,spring_barley,3
AT1_to_FR2_seed1,AT1,FR2,1,winter_triticale,spring_oat,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_triticale,winter_barley,457
AT1_to_FR2_seed1,AT1,FR2,1,winter_triticale,winter_rapeseed,3
AT1_to_FR2_seed1,AT1,FR2,1,winter_triticale,winter_rye,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_triticale,winter_triticale,6
AT1_to_FR2_seed1,AT1,FR2,1,winter_triticale,winter_wheat,4
AT1_to_FR2_seed1,AT1,FR2,1,winter_wheat,corn,14
AT1_to_FR2_seed1,AT1,FR2,1,winter_wheat,horsebeans,0
AT1_to_FR2_seed1,AT1,FR2,1,winter_wheat,meadow,179
AT1_to_FR2_seed1,AT1,FR2,1,winter_wheat,spring_barley,1
AT1_to_FR2_seed1,AT1,FR2,1,winter_wheat,spring_oat,2
AT1_to_FR2_seed1,AT1,FR2,1,winter_wheat,winter_barley,3768
AT1_to_FR2_seed1,AT1,FR2,1,winter_wheat,winter_rapeseed,1
AT1_to_FR2_seed1,AT1,FR2,1,winter_wheat,winter_rye,3
AT1_to_FR2_seed1,AT1,FR2,1,winter_wheat,winter_triticale,65
AT1_to_FR2_seed1,AT1,FR2,1,winter_wheat,winter_wheat,34
AT1_to_FR2_seed2,AT1,FR2,2,corn,corn,3219
AT1_to_FR2_seed2,AT1,FR2,2,corn,horsebeans,53
AT1_to_FR2_seed2,AT1,FR2,2,corn,meadow,346
AT1_to_FR2_seed2,AT1,FR2,2,corn,spring_barley,17
AT1_to_FR2_seed2,AT1,FR2,2,corn,spring_oat,25
AT1_to_FR2_seed2,AT1,FR2,2,corn,winter_barley,15
AT1_to_FR2_seed2,AT1,FR2,2,corn,winter_rapeseed,0
AT1_to_FR2_seed2,AT1,FR2,2,corn,winter_rye,40
AT1_to_FR2_seed2,AT1,FR2,2,corn,winter_triticale,9
AT1_to_FR2_seed2,AT1,FR2,2,corn,winter_wheat,99
AT1_to_FR2_seed2,AT1,FR2,2,horsebeans,corn,2
AT1_to_FR2_seed2,AT1,FR2,2,horsebeans,horsebeans,1
AT1_to_FR2_seed2,AT1,FR2,2,horsebeans,meadow,37
AT1_to_FR2_seed2,AT1,FR2,2,horsebeans,spring_barley,1
AT1_to_FR2_seed2,AT1,FR2,2,horsebeans,spring_oat,7
AT1_to_FR2_seed2,AT1,FR2,2,horsebeans,winter_barley,7
AT1_to_FR2_seed2,AT1,FR2,2,horsebeans,winter_rapeseed,0
AT1_to_FR2_seed2,AT1,FR2,2,horsebeans,winter_rye,8
AT1_to_FR2_seed2,AT1,FR2,2,horsebeans,winter_triticale,11
AT1_to_FR2_seed2,AT1,FR2,2,horsebeans,winter_wheat,25
AT1_to_FR2_seed2,AT1,FR2,2,meadow,corn,48
AT1_to_FR2_seed2,AT1,FR2,2,meadow,horsebeans,13
AT1_to_FR2_seed2,AT1,FR2,2,meadow,meadow,9102
AT1_to_FR2_seed2,AT1,FR2,2,meadow,spring_barley,71
AT1_to_FR2_seed2,AT1,FR2,2,meadow,spring_oat,243
AT1_to_FR2_seed2,AT1,FR2,2,meadow,winter_barley,390
AT1_to_FR2_seed2,AT1,FR2,2,meadow,winter_rapeseed,27
AT1_to_FR2_seed2,AT1,FR2,2,meadow,winter_rye,90
AT1_to_FR2_seed2,AT1,FR2,2,meadow,winter_triticale,120
AT1_to_FR2_seed2,AT1,FR2,2,meadow,winter_wheat,307
AT1_to_FR2_seed2,AT1,FR2,2,spring_barley,corn,2
AT1_to_FR2_seed2,AT1,FR2,2,spring_barley,horsebeans,0
AT1_to_FR2_seed2,AT1,FR2,2,spring_barley,meadow,3
AT1_to_FR2_seed2,AT1,FR2,2,spring_barley,spring_barley,6
AT1_to_FR2_seed2,AT1,FR2,2,spring_barley,spring_oat,4
AT1_to_FR2_seed2,AT1,FR2,2,spring_barley,winter_barley,56
AT1_to_FR2_seed2,AT1,FR2,2,spring_barley,winter_rapeseed,0
AT1_to_FR2_seed2,AT1,FR2,2,spring_barley,winter_rye,5
AT1_to_FR2_seed2,AT1,FR2,2,spring_barley,winter_triticale,5
AT1_to_FR2_seed2,AT1,FR2,2,spring_barley,winter_wheat,7
AT1_to_FR2_seed2,AT1,FR2,2,spring_oat,corn,3
AT1_to_FR2_seed2,AT1,FR2,2,spring_oat,horsebeans,1
AT1_to_FR2_seed2,AT1,FR2,2,spring_oat,meadow,2
AT1_to_FR2_seed2,AT1,FR2,2,spring_oat,spring_barley,0
AT1_to_FR2_seed2,AT1,FR2,2,spring_oat,spring_oat,0
AT1_to_FR2_seed2,AT1,FR2,2,spring_oat,winter_barley,1
AT1_to_FR2_seed2,AT1,FR2,2,spring_oat,winter_rapeseed,0
AT1_to_FR2_seed2,AT1,FR2,2,spring_oat,winter_rye,1
AT1_to_FR2_seed2,AT1,FR2,2,spring_oat,winter_triticale,3
AT1_to_FR2_seed2,AT1,FR2,2,spring_oat,winter_wheat,1
AT1_to_FR2_seed2,AT1,FR2,2,winter_barley,corn,6
AT1_to_FR2_seed2,AT1,FR2,2,winter_barley,horsebeans,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_barley,meadow,29
AT1_to_FR2_seed2,AT1,FR2,2,winter_barley,spring_barley,6
AT1_to_FR2_seed2,AT1,FR2,2,winter_barley,spring_oat,1
AT1_to_FR2_seed2,AT1,FR2,2,winter_barley,winter_barley,749
AT1_to_FR2_seed2,AT1,FR2,2,winter_barley,winter_rapeseed,1
AT1_to_FR2_seed2,AT1,FR2,2,winter_barley,winter_rye,6
AT1_to_FR2_seed2,AT1,FR2,2,winter_barley,winter_triticale,9
AT1_to_FR2_seed2,AT1,FR2,2,winter_barley,winter_wheat,6
AT1_to_FR2_seed2,AT1,FR2,2,winter_rapeseed,corn,7
AT1_to_FR2_seed2,AT1,FR2,2,winter_rapeseed,horsebeans,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_rapeseed,meadow,12
AT1_to_FR2_seed2,AT1,FR2,2,winter_rapeseed,spring_barley,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_rapeseed,spring_oat,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_rapeseed,winter_barley,261
AT1_to_FR2_seed2,AT1,FR2,2,winter_rapeseed,winter_rapeseed,412
AT1_to_FR2_seed2,AT1,FR2,2,winter_rapeseed,winter_rye,7
AT1_to_FR2_seed2,AT1,FR2,2,winter_rapeseed,winter_triticale,37
AT1_to_FR2_seed2,AT1,FR2,2,winter_rapeseed,winter_wheat,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_rye,corn,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_rye,horsebeans,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_rye,meadow,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_rye,spring_barley,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_rye,spring_oat,1
AT1_to_FR2_seed2,AT1,FR2,2,winter_rye,winter_barley,2
AT1_to_FR2_seed2,AT1,FR2,2,winter_rye,winter_rapeseed,1
AT1_to_FR2_seed2,AT1,FR2,2,winter_rye,winter_rye,4
AT1_to_FR2_seed2,AT1,FR2,2,winter_rye,winter_triticale,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_rye,winter_wheat,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_triticale,corn,4
AT1_to_FR2_seed2,AT1,FR2,2,winter_triticale,horsebeans,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_triticale,meadow,17
AT1_to_FR2_seed2,AT1,FR2,2,winter_triticale,spring_barley,4
AT1_to_FR2_seed2,AT1,FR2,2,winter_triticale,spring_oat,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_triticale,winter_barley,380
AT1_to_FR2_seed2,AT1,FR2,2,winter_triticale,winter_rapeseed,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_triticale,winter_rye,39
AT1_to_FR2_seed2,AT1,FR2,2,winter_triticale,winter_triticale,87
AT1_to_FR2_seed2,AT1,FR2,2,winter_triticale,winter_wheat,15
AT1_to_FR2_seed2,AT1,FR2,2,winter_wheat,corn,11
AT1_to_FR2_seed2,AT1,FR2,2,winter_wheat,horsebeans,0
AT1_to_FR2_seed2,AT1,FR2,2,winter_wheat,meadow,87
AT1_to_FR2_seed2,AT1,FR2,2,winter_wheat,spring_barley,10
AT1_to_FR2_seed2,AT1,FR2,2,winter_wheat,spring_oat,6
AT1_to_FR2_seed2,AT1,FR2,2,winter_wheat,winter_barley,2682
AT1_to_FR2_seed2,AT1,FR2,2,winter_wheat,winter_rapeseed,2
AT1_to_FR2_seed2,AT1,FR2,2,winter_wheat,winter_rye,280
AT1_to_FR2_seed2,AT1,FR2,2,winter_wheat,winter_triticale,820
AT1_to_FR2_seed2,AT1,FR2,2,winter_wheat,winter_wheat,393
DK1_to_AT1_seed1,DK1,AT1,1,corn,corn,1588
DK1_to_AT1_seed1,DK1,AT1,1,corn,horsebeans,16
DK1_to_AT1_seed1,DK1,AT1,1,corn,meadow,7
DK1_to_AT1_seed1,DK1,AT1,1,corn,spring_barley,356
DK1_to_AT1_seed1,DK1,AT1,1,corn,spring_oat,29
DK1_to_AT1_seed1,DK1,AT1,1,corn,spring_peas,0
DK1_to_AT1_seed1,DK1,AT1,1,corn,spring_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,corn,winter_barley,1
DK1_to_AT1_seed1,DK1,AT1,1,corn,winter_rapeseed,0
DK1_to_AT1_seed1,DK1,AT1,1,corn,winter_rye,0
DK1_to_AT1_seed1,DK1,AT1,1,corn,winter_triticale,0
DK1_to_AT1_seed1,DK1,AT1,1,corn,winter_wheat,1
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,corn,0
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,horsebeans,0
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,meadow,0
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,spring_barley,81
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,spring_oat,1
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,spring_peas,0
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,spring_wheat,2
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,winter_barley,0
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,winter_rapeseed,0
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,winter_rye,0
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,winter_triticale,0
DK1_to_AT1_seed1,DK1,AT1,1,horsebeans,winter_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,meadow,corn,34
DK1_to_AT1_seed1,DK1,AT1,1,meadow,horsebeans,0
DK1_to_AT1_seed1,DK1,AT1,1,meadow,meadow,3367
DK1_to_AT1_seed1,DK1,AT1,1,meadow,spring_barley,200
DK1_to_AT1_seed1,DK1,AT1,1,meadow,spring_oat,0
DK1_to_AT1_seed1,DK1,AT1,1,meadow,spring_peas,1
DK1_to_AT1_seed1,DK1,AT1,1,meadow,spring_wheat,0
DK1_to_AT1_seed1,DK1,AT1,1,meadow,winter_barley,6
